URL,Header,Paragraph
https://www.nbcuniversal.com/article/everything-you-need-know-about-wicked-ahead-universal-pictures-film,No Specific Heading,"The story ofWickedbegins in 1995 when Gregory Maguire reimagined L. Frank Baum's classic novel, The Wizard of Oz, into the literary phenomenon. Wicked, the untold story of the witches of Oz.  In 2003, producers Marc Platt and David Stone, writer Winnie Holzman and composer and lyricist Stephen Schwartz adapted it into a hit Broadway musical starring Kristin Chenoweth and Idina Menzel. Now, the film adaptation ofWicked,the first chapter of a two-part immersive cultural celebration directed by Jon M. Chu is set to release on November 22, 2024.Wicked Part Twois scheduled for release next year, on November 21, 2025."
https://www.nbcuniversal.com/article/everything-you-need-know-about-wicked-ahead-universal-pictures-film,No Specific Heading,"Glinda the Good, née Galinda Upland (of the Upper Uplands) is an irrepressible, and irresistible, bundle of over-confidence. An avid collector of followers and footwear, Galinda hails from a life of privilege, but the thing she desperately yearns to possess is something money cannot buy: magical power."
https://www.nbcuniversal.com/article/everything-you-need-know-about-wicked-ahead-universal-pictures-film,No Specific Heading,"Grande began singing on Broadway at the age of 15 and has become a Grammy-winning global superstar. When Grande was ten years old, her mother took her to see the original cast on Broadway. As far back as 2011, Grande posted that Glinda was her “dream role.”"
https://www.nbcuniversal.com/article/everything-you-need-know-about-wicked-ahead-universal-pictures-film,No Specific Heading,"When director Jon M. Chu approached Academy Award-nominated costume designer Paul Tazewell to collaborate onWicked, the timing seemed serendipitous. Having designed five productions ofThe Wiz, including NBC’sThe Wiz Live!, Tazewell was no stranger to the world of Oz. ApproachingWickedrequired a delicate balance of honoring its storied history while injecting a fresh, contemporary vision. A team of approximately 150 artisans, including costume makers, tailors, custom weavers and embroiderers, thoughtfully considered every aspect."
https://www.nbcuniversal.com/article/everything-you-need-know-about-wicked-ahead-universal-pictures-film,No Specific Heading,Follow us on LinkedInFollow us on TwitterLike us on Facebookinstagram
https://www.nbcuniversal.com/article/everything-you-need-know-about-wicked-ahead-universal-pictures-film,No Specific Heading,"© 2025 NBCUNIVERSAL MEDIA, LLC."
https://www.nbcuniversal.com/article/exploring-behind-scenes-magic-making-wicked,Explore the Behind-the-Scenes Magic of Making Universal Pictures' 'Wicked' Movie,"Discover the artistry that brings the beloved characters of Glinda and Elphaba to life, and visit the enchanting creation of the magical Land of Oz."
https://www.nbcuniversal.com/article/exploring-behind-scenes-magic-making-wicked,CelebratingWicked,Discover the power and magic inside.
https://www.nbcuniversal.com/article/exploring-behind-scenes-magic-making-wicked,Building the World ofWicked,"“If you want to be inside that world, you have to build it.” Director Jon M Chu talks about bringing the world ofWickedto life in this new featurette."
https://www.nbcuniversal.com/article/exploring-behind-scenes-magic-making-wicked,Wicked- Paul Tazewell Costume Design,Bringing the fashion ofWickedto life with Costume Designer Paul Tazewell.
https://www.nbcuniversal.com/article/exploring-behind-scenes-magic-making-wicked,Wicked- Singing Live on Set,The true magic inWicked? Singing live.
https://www.nbcuniversal.com/article/exploring-behind-scenes-magic-making-wicked,Wicked- A Week On Set with Ariana,A week on the Wicked Movie set with Ariana Grande 🩷🫧
https://www.nbcuniversal.com/article/exploring-behind-scenes-magic-making-wicked,Wicked- A Week On Set with Cynthia,A week on the Wicked Movie set with Cynthia Erivo 💚🧹
https://www.nbcuniversal.com/article/exploring-behind-scenes-magic-making-wicked,Wicked- Get Ready With Ariana Grande,Get ready with Ariana Grande as she gets Galindafied! 🩷🫧
https://www.nbcuniversal.com/article/exploring-behind-scenes-magic-making-wicked,Wicked- A Day In The Life of Cynthia Erivo,A day filled with magic and wonder on set with Cynthia Erivo 🧹💚
https://www.nbcuniversal.com/article/exploring-behind-scenes-magic-making-wicked,How To WatchWicked,"Universal Pictures’ Wickedreleases in theaters on November 22, 2024. Tickets forWickedare on sale now onFandango."
https://www.nbcuniversal.com/article/exploring-behind-scenes-magic-making-wicked,How To WatchWicked,"Wicked, the untold story of the witches of Oz, stars Emmy, Grammy and Tony winning and Oscar®-nominated powerhouse Cynthia Erivo (Harriet, Broadway’s The Color Purple) as Elphaba, a young woman misunderstood because of her green skin who has yet to discover her true power, and Grammy-winning, multi-platinum recording artist and global superstar Ariana Grande as Glinda, a popular young woman gilded by privilege who has yet to discover her true heart."
https://www.nbcuniversal.com/article/exploring-behind-scenes-magic-making-wicked,How To WatchWicked,"The two meet as students at Shiz University in the fantastical Land of Oz and forge an unlikely but profound friendship. Following an encounter with The Wonderful Wizard of Oz, their friendship reaches a crossroads and their lives take very different paths. Their extraordinary adventures in Oz will ultimately see them fulfill their destinies as Glinda the Good and the Wicked Witch of the West."
https://www.nbcuniversal.com/article/exploring-behind-scenes-magic-making-wicked,No Specific Heading,"November 13, 2024"
https://www.nbcuniversal.com/article/exploring-behind-scenes-magic-making-wicked,No Specific Heading,"One of the most beloved and enduring musicals on the stage,Wickedmakes its journey to the big screen as a spectacular cinematic event this holiday season."
https://www.nbcuniversal.com/article/exploring-behind-scenes-magic-making-wicked,No Specific Heading,"Directed by acclaimed filmmaker Jon M. Chu (Crazy Rich Asians, In the Heights),Wickedis the first chapter of a two-part immersive, cultural celebration.WickedPart Two is scheduled to arrive in theaters on November 21, 2025."
https://www.nbcuniversal.com/article/exploring-behind-scenes-magic-making-wicked,No Specific Heading,Follow us on LinkedInFollow us on TwitterLike us on Facebookinstagram
https://www.nbcuniversal.com/article/exploring-behind-scenes-magic-making-wicked,No Specific Heading,"© 2025 NBCUNIVERSAL MEDIA, LLC."
https://www.nbcuniversal.com/article/nbcs-complete-2024-holiday-specials-schedule,Your Ultimate Guide to NBC's Holiday Specials,"From the legendary Macy's Thanksgiving Day Parade and SNL Holiday Specials to the beloved Tree Lighting, here’s everything you need to know about what to watch and where to tune in this holiday season."
https://www.nbcuniversal.com/article/nbcs-complete-2024-holiday-specials-schedule,Nov 19: “Defying Gravity: The Curtain Rises on Wicked”,"Defying Gravity: The Curtain Rises on Wickedwill air on NBCat 10 p.m. ETbefore making its way to Peacock next-day. Aside from Cynthia Erivo, Arianna Grande, and Jeff Goldblum, viewers can also expect appearances from Michelle Yeoh (Madame Morrible), Jonathan Bailey (Fiyero), Ethan Slater (Boq), Bowen Yang (Pfannee), and Marissa Bode (Nessarose)."
https://www.nbcuniversal.com/article/nbcs-complete-2024-holiday-specials-schedule,Nov 27: “A Saturday Night Live Thanksgiving”,Fan favorite Thanksgiving-themed sketches on NBC from9-11 p.m ET.
https://www.nbcuniversal.com/article/nbcs-complete-2024-holiday-specials-schedule,Nov 27: “Countdown to Macy’s Thanksgiving Day Parade”,"Viewers take a behind-the-scenes peek at the iconic parade's floats, balloons and bands. Tune in on NBC from8-9 p.m."
https://www.nbcuniversal.com/article/nbcs-complete-2024-holiday-specials-schedule,Nov 28: “98th Macy’s Thanksgiving Day Parade”,"The 98th Macy’s Thanksgiving Day Parade will air on NBC from 8:30 a.m. until noon on Thursday, November 28. The parade begins on Manhattan’s Upper West Side and ends at Macy’s Herald Square flagship store on 34th Street. It will also simulcast on Peacock, with an encore presentation on NBCat 2 p.m.TODAY'sSavannah Guthrie,Hoda Kotb, andAl Rokerwill host this year's parade."
https://www.nbcuniversal.com/article/nbcs-complete-2024-holiday-specials-schedule,Nov 28: “National Dog Show Presented by Purina”,"NBC will present the 15th anniversary edition of its popular holiday special “The NATIONAL DOG SHOW Presented by Purina®"" Thanksgiving Day(noon to 2 p.m. in all time zones), Nov. 24, 2016, following the telecast of NBC's ""Macy's Thanksgiving Day Parade."""
https://www.nbcuniversal.com/article/nbcs-complete-2024-holiday-specials-schedule,Nov 28:  Dolphins v. Packers,"Watch the Dolphins take on the Packers Thursday, November 28at 7:20 p.m. ETon NBC and Peacock."
https://www.nbcuniversal.com/article/nbcs-complete-2024-holiday-specials-schedule,Dec 4: “Christmas in Rockefeller Center”,"This year’s special, which features the annual tree-lighting ceremony and musical performances, will air live from8-10 p.m. ETon NBC and Peacock.Kelly Clarksonis set to return as host for the second consecutive year."
https://www.nbcuniversal.com/article/nbcs-complete-2024-holiday-specials-schedule,Dec 4: “Jimmy Fallon’s Holiday Seasonings Spectacular”,"Jimmy Fallon’sHolidaySeasoning Spectacularwill feature a star-studded lineup of guest appearances, including Cara Delevingne, Dolly Parton, J.B. Smoove, Jonas Brothers, Justin Timberlake, LL COOL J, Meghan Trainor, The Roots, “Weird Al” Yankovic and more. The special will airat 10 p.m. ETon NBC, followingChristmas in Rockefeller Center. For those who missed it, the event will be available to stream the next day on Peacock."
https://www.nbcuniversal.com/article/nbcs-complete-2024-holiday-specials-schedule,Dec 5: “How the Grinch Stole Christmas”,"The classic animated tale of the curmudgeonly Grinch who’s hoping to remove the joy from Christmas but, ultimately, has a change of heart. Tune in on NBC at8 – 8:30 p.m. (encore on Dec. 25 at 8 p.m.)"
https://www.nbcuniversal.com/article/nbcs-complete-2024-holiday-specials-schedule,Dec 5: “Frosty the Snowman”,"The cherished original holiday special about how Frosty, everyone’s favorite snowman, came to life one day.  Watch on NBC at8:30-9 p.m. (encore on Dec 11 at 8 p.m.)"
https://www.nbcuniversal.com/article/nbcs-complete-2024-holiday-specials-schedule,Dec 6: “Rudolph the Red-Nosed Reindeer”,"The classic animated special offers the perspective of Rudolph, who’s told he couldn’t play in any Reindeer Games due to his glowing nose. Rudolph sets out on a fantastic journey where he meets Hermey the elf, prospector Yukon Cornelius and a host of Misfit Toys, all while trying to hide from the Abominable Snow Monster. Watch on NBC at8 – 9:15 p.m. (encore on Dec. 12 at 8 p.m.)"
https://www.nbcuniversal.com/article/nbcs-complete-2024-holiday-specials-schedule,Dec 11: “Shrek the Halls”,This half-hour animated special debuted in 2007 and features a Christmas twist on the original “Shrek” characters.Watch on NBC at8:30 – 9 p.m.
https://www.nbcuniversal.com/article/nbcs-complete-2024-holiday-specials-schedule,Dec 11: “A Motown Christmas”,"Hosted by Smokey Robinson and Halle Bailey, this special will feature performances by Motown legends and today’s hottest stars celebrating iconic Hitsville U.S.A classics and their favorite holiday songs. Watch on NBC from9-11 p.m (encore on Dec. 17 at p.m.)"
https://www.nbcuniversal.com/article/nbcs-complete-2024-holiday-specials-schedule,Dec 12: “E! News Presents NBC’s Hot 10 of 2024”,"The end-of-year special hosted by E! News’ Justin Sylvester and Keltie Knight will highlight the biggest and most unforgettable moments of the year from the Olympics to award show trendsetters and the buzziest celebrity couples in addition to blockbuster films, television, music, sports, entertainment and more along with what to expect in 2025.Special appearances by Jimmy Fallon, Dolly Parton, Andy Cohen and more who will recount their favorite viral moments. Watch on NBCat 9:15 – 10 p.m. (one-hour extended version airing Dec. 26 at 8 p.m.)"
https://www.nbcuniversal.com/article/nbcs-complete-2024-holiday-specials-schedule,Dec 16: “Little Big Town’s Christmas at the Opry”,A star-studded music special featuring a dazzling array of country’s biggest names and hosted by Grammy Award-winning superstars Little Big Town. The celebration will feature a variety of Christmas favorites and holiday classics in front of a live audience at the Grand Ole Opry House in Nashville. Watch on NBC from8-10 p.m. (encore on Dec. 19 at 8 p.m.)
https://www.nbcuniversal.com/article/nbcs-complete-2024-holiday-specials-schedule,Dec 18: “A Saturday Night Live Christmas”,The iconic late-night program will highlight memorable Christmas-themed sketches from its 50 seasons on NBC from 9-11 p.m ET with an encore on Dec 23at 8 p.m.
https://www.nbcuniversal.com/article/nbcs-complete-2024-holiday-specials-schedule,Dec 19: “Barry Manilow’s A Very Barry Christmas”,"With a Vegas-sized backdrop and a renowned band, the evening will feature the best of Manilow’s greatest hits, including “Copacabana,” “Mandy,” “I Write the Songs” and “Looks Like We Made It” along with several holiday favorites. Tune in from10 – 11 p.m.on NBC."
https://www.nbcuniversal.com/article/nbcs-complete-2024-holiday-specials-schedule,Dec 24: “It’s a Wonderful Life”,NBC again presents this Frank Capra classic starring Jimmy Stewart. An angel is sent from heaven to help a desperately frustrated businessman by showing him what life would have been like if he had never existed. Watch on NBC from8-11 p.m.
https://www.nbcuniversal.com/article/nbcs-complete-2024-holiday-specials-schedule,Dec 24: “Christmas Eve Mass”,Viewers will be able to watch the Pope Francis-led mass from St. Peter’s Basilica in Rome from11:30 p.m.- 1 a.m.on NBC.
https://www.nbcuniversal.com/article/nbcs-complete-2024-holiday-specials-schedule,Dec 25: “How the Grinch Stole Christmas”,"On the outskirts of Whoville, there lives a green revenge-seeking Grinch who plans on ruining the Christmas holiday for all of the citizens of the town. Watch on NBC from8:30-11 pm."
https://www.nbcuniversal.com/article/nbcs-complete-2024-holiday-specials-schedule,Dec 26: “Dolly Parton’s Mountain Magic Christmas”,"Join Dolly Parton and friends as she draws on holidays past, guided by her personal Three Wise Mountain Men, to find the unique “mountain magic” of Christmas. Musical performances by Jimmy Fallon, Willie Nelson, Miley Cyrus and more.Watch on NBC from9-11 p.m."
https://www.nbcuniversal.com/article/nbcs-complete-2024-holiday-specials-schedule,Jan 1: “135th Rose Parade Presented by Honda”,"The streets of Pasadena, Calif., are lined with thousands of parade fans as gorgeous rose-covered floats and marching bands partake in their annual New Year’s holiday festivities.  Tune in on NBC from11 a.m.- 1 p.m. ET."
https://www.nbcuniversal.com/article/nbcs-complete-2024-holiday-specials-schedule,No Specific Heading,"November 13, 2024"
https://www.nbcuniversal.com/article/nbcs-complete-2024-holiday-specials-schedule,No Specific Heading,"NBC will air festive specials from November 27 through January 1 with a lineup including timeless favorites along with special Thanksgiving and Christmas episodes of Saturday Night Live. New holiday offerings will also debut, includingJimmy Fallon’s Holiday Seasoning SpectacularandA Motown Christmas, hosted by Smokey Robinson and Halle Bailey."
https://www.nbcuniversal.com/article/nbcs-complete-2024-holiday-specials-schedule,No Specific Heading,Below read the full list of NBC holiday specials coming your way:
https://www.nbcuniversal.com/article/nbcs-complete-2024-holiday-specials-schedule,No Specific Heading,"“These holiday events and specials bring families together in ways like nothing else can. Whether it’s a behind-the-scenes look atWicked,the joy of the Thanksgiving parade, or a national treasure such asRudolph the Red-Nosed Reindeerreturning to NBC, we absolutely consider it a privilege to share these iconic programs with our audience.”"
https://www.nbcuniversal.com/article/nbcs-complete-2024-holiday-specials-schedule,No Specific Heading,"—
													Jen Neal, NBCUniversal Entertainment's EVP of Live Events and Specials"
https://www.nbcuniversal.com/article/nbcs-complete-2024-holiday-specials-schedule,No Specific Heading,Follow us on LinkedInFollow us on TwitterLike us on Facebookinstagram
https://www.nbcuniversal.com/article/nbcs-complete-2024-holiday-specials-schedule,No Specific Heading,"© 2025 NBCUNIVERSAL MEDIA, LLC."
https://www.nbcuniversal.com/article/super-nintendo-worldtm-area-expansiondonkey-kong-countrytm-officially-opens-universal-studios-japan,"SUPER NINTENDO WORLD™ Area Expansion…DONKEY KONG COUNTRY™ Officially Opens at Universal Studios Japan on December 11, 2024!","Special preview of select areas of the iconic ""The Golden Temple"" and New Attraction held today!"
https://www.nbcuniversal.com/article/super-nintendo-worldtm-area-expansiondonkey-kong-countrytm-officially-opens-universal-studios-japan,Interior of The Majestic “The Golden Temple” Created With Stunning Quality Is Unveiled,"Also today, part of the interior of The Golden Temple, one of the area’s landmarks, was unveiled. The Golden Temple is a shining structure located in the deepest part of the jungle that has actually appeared as a level in Donkey Kong games. Once inside, you will feel as if you have entered the world of Donkey Kong and feel the atmosphere of the mysterious ruins with your whole body. Furthermore, inside The Golden Temple is a mural, which you have seen somewhere before! Guests can experience the excitement of the attraction even before they board the attraction in this dynamic space."
https://www.nbcuniversal.com/article/super-nintendo-worldtm-area-expansiondonkey-kong-countrytm-officially-opens-universal-studios-japan,A Grand Adventure of an Unpredictable and Super Exciting Experience!State-of-the-Art Next Generation Coaster: “MINE CART MADNESS”,"The ride vehicles and boarding area for “Mine Cart Madness,” a new and innovative attraction that breaks away from conventional ideas, were also unveiled for the first time today."
https://www.nbcuniversal.com/article/super-nintendo-worldtm-area-expansiondonkey-kong-countrytm-officially-opens-universal-studios-japan,A Grand Adventure of an Unpredictable and Super Exciting Experience!State-of-the-Art Next Generation Coaster: “MINE CART MADNESS”,"This attraction is a stimulating, innovative and thrilling coaster that will shake your instincts both visually and physically, developed in cooperation with Nintendo’s creative team, including Shigeru Miyamoto, Representative Director and Fellow of Nintendo Co."
https://www.nbcuniversal.com/article/super-nintendo-worldtm-area-expansiondonkey-kong-countrytm-officially-opens-universal-studios-japan,A Grand Adventure of an Unpredictable and Super Exciting Experience!State-of-the-Art Next Generation Coaster: “MINE CART MADNESS”,"Guests will hop into a mine cart and careen through the jungle to help Donkey Kong and Diddy Kong protect the coveted Golden Banana from the Tiki Tak Tribe on this first-of-its-kind family coaster. Utilizing an unprecedented ride system and a unique coaster design, it will send riders on a thrilling adventure where they will experience the jaw-dropping maneuvers – including getting blasted out of a barrel, seemingly jumping over gaps as they speed along a rickety track, and so much more."
https://www.nbcuniversal.com/article/super-nintendo-worldtm-area-expansiondonkey-kong-countrytm-officially-opens-universal-studios-japan,A Grand Adventure of an Unpredictable and Super Exciting Experience!State-of-the-Art Next Generation Coaster: “MINE CART MADNESS”,"Donkey Kong is a video game series created by Nintendo and led by Shigeru Miyamoto, Nintendo’s representative director and Fellow, and has been loved around the world for generations. “DONKEY KONG COUNTRY” features a state-of-the-art attraction with unpredictable surprises, as well as food and shopping, to provide a comprehensive experience that is a new journey for Universal Studios Japan. Information about the new area and the experiences that await guests there will be announced between now and the grand opening."
https://www.nbcuniversal.com/article/super-nintendo-worldtm-area-expansiondonkey-kong-countrytm-officially-opens-universal-studios-japan,No Specific Heading,"November 12, 2024"
https://www.nbcuniversal.com/article/super-nintendo-worldtm-area-expansiondonkey-kong-countrytm-officially-opens-universal-studios-japan,No Specific Heading,"Universal Studios Japan is expanding the popular SUPER NINTENDO WORLD, which has been visited by many guests every day since its opening in March of 2021. The world’s first-ever “Donkey Kong Country” area, themed on the world of Donkey Kong, will enhance and deepen the experiential value of the SUPER NINTENDO WORLD. The grand opening of the area will be Wednesday, December 11, 2024. With the addition of this new area, SUPER NINTENDO WORLD will expand by 70% its current size with an all-new area by providing new experiences full of innovation and creativity that takes the guest experience to an even higher level. At 7am (JST) today, the media got a first look at the ride vehicle and station for the new Mine Cart Madness™ attraction, which is located inside the iconic “The Golden Temple.”"
https://www.nbcuniversal.com/article/super-nintendo-worldtm-area-expansiondonkey-kong-countrytm-officially-opens-universal-studios-japan,No Specific Heading,"“In Donkey Kong Country, visitors can immerse themselves in the lush tropical landscapes seen in the popular video game series and explore real-life locations deep in the jungle, including The Golden Temple. The new attraction, Mine Cart Madness, is a new and innovative coaster design that is not bound by conventional ideas and will offer an unpredictable experience that will make you seemingly jump over gaps. We are looking forward to welcoming our guests to “PLAY WILD!” with a thrilling and ultra-exciting experience that is both visually and instinctively stimulating.”"
https://www.nbcuniversal.com/article/super-nintendo-worldtm-area-expansiondonkey-kong-countrytm-officially-opens-universal-studios-japan,No Specific Heading,"—
													Daniel Greer, Producer, Universal Creative"
https://www.nbcuniversal.com/article/super-nintendo-worldtm-area-expansiondonkey-kong-countrytm-officially-opens-universal-studios-japan,No Specific Heading,Follow us on LinkedInFollow us on TwitterLike us on Facebookinstagram
https://www.nbcuniversal.com/article/super-nintendo-worldtm-area-expansiondonkey-kong-countrytm-officially-opens-universal-studios-japan,No Specific Heading,"© 2025 NBCUNIVERSAL MEDIA, LLC."
https://www.nbcuniversal.com/privacy/cookies#accordionheader2,No Specific Heading,"This Cookie Notice (“Notice”) explains how NBCUniversal andits affiliates(“NBCUniversal” or “we”), along with our partners, including advertisers and vendors, use cookies and similar tracking technologies when you use our websites, applications, such as games, interactive TV, voice-activated assistants, and other services that link to this policy, as well as connected devices, including those used in our theme parks (“Services”). This Notice provides more information about these technologies, your choices, and is part of the NBCUniversal Privacy Policy availablehere. You should read the Privacy Policy and this Notice for a full picture of NBCUniversal’s use of your information."
https://www.nbcuniversal.com/privacy/cookies#accordionheader2,No Specific Heading,"Like many companies, we use cookies (small text files placed on your computer or device) and other tracking technologies on the Services (referred to together from this point forward as “Cookies”, unless otherwise stated), including HTTP cookies, HTML5 and Flash local storage/flash cookies, web beacons/GIFs, embedded scripts, ETags/cache browsers, and software development kits. To learn more about cookies and other tracking technologies, visitAbout Identifiers."
https://www.nbcuniversal.com/privacy/cookies#accordionheader2,No Specific Heading,First-party Cookies
https://www.nbcuniversal.com/privacy/cookies#accordionheader2,No Specific Heading,First-party Cookies are placed by us (including through the use of third-party service providers) and are used to allow you to use the Services and their features and to assist in analytics activities.
https://www.nbcuniversal.com/privacy/cookies#accordionheader2,No Specific Heading,Third-party Cookies
https://www.nbcuniversal.com/privacy/cookies#accordionheader2,No Specific Heading,"Certain third parties may place their Cookies on your device and use them to recognize your device when you visit the Services and when you visit other websites or online services. These third parties collect and use this information pursuant to their own privacy policies. Third-party Cookies enable certain features or functionalities, and advertising, to be provided on the Services."
https://www.nbcuniversal.com/privacy/cookies#accordionheader2,No Specific Heading,Types of Cookies
https://www.nbcuniversal.com/privacy/cookies#accordionheader2,No Specific Heading,The Services use the following types of first and third-party Cookies for these purposes:
https://www.nbcuniversal.com/privacy/cookies#accordionheader2,No Specific Heading,"We and third parties may associate Measurement And Analytics Cookies, Personalization Cookies, Content Selection, Delivery Cookies, and Reporting, Ad Selection, Delivery and Reporting Cookies, and Social Media Cookies with other information we have about you."
https://www.nbcuniversal.com/privacy/cookies#accordionheader2,No Specific Heading,"Depending on where you live, you may be able to adjust your Cookie preferences at any time via the “Cookie Settings” link in the footer of relevant websites. You can also use the methods described below to manage Cookies. You must take such steps on each browser or device that you use. If you replace, change or upgrade your browser or device, or delete your cookies, you may need to use these opt-out tools again. As some Cookie-management solutions also rely on Cookies, please adjust your browser Cookie settings carefully, following the relevant instructions below."
https://www.nbcuniversal.com/privacy/cookies#accordionheader2,No Specific Heading,"Browser Controls:You may be able to disable and manage some Cookies through your browser settings. If you use multiple browsers on the same device, you will need to manage your settings for each browser. Please click on any of the below browser links for instructions:"
https://www.nbcuniversal.com/privacy/cookies#accordionheader2,No Specific Heading,"If the browser you use is not listed above, please refer to your browser’s help menu for information on how to manage Cookies. Please be aware that disabling cookies will not disable other analytics tools we may use to collect information about you or your use of our Services."
https://www.nbcuniversal.com/privacy/cookies#accordionheader2,No Specific Heading,"Analytics Provider Opt-Outs:To disable analytics Cookies you can use the browser controls discussed above or, for some of our providers, you can use their individual opt-out mechanisms:"
https://www.nbcuniversal.com/privacy/cookies#accordionheader2,No Specific Heading,The above are examples of our analytics providers and this is not an exhaustive list. We are not responsible for the effectiveness of any other providers’ opt-out mechanisms.
https://www.nbcuniversal.com/privacy/cookies#accordionheader2,No Specific Heading,"Flash Local Storage:These cookies are also known as local shared objects and may be used to store your preferences or display content by us, advertisers and other third-parties. Flash cookies need to be deleted in the storage section of your Flash Player Settings Manager."
https://www.nbcuniversal.com/privacy/cookies#accordionheader2,No Specific Heading,"Interest-Based Advertising:Most third-party advertisers offer a way to opt out of their interest-based advertising. For more information or to opt out of receiving interest-based advertising from participating third-party advertisers, depending on your country of residence, please visit:"
https://www.nbcuniversal.com/privacy/cookies#accordionheader2,No Specific Heading,"For certain services, NBCUniversal participates in the IAB Europe Transparency & Consent Framework and complies with its Specifications and Policies. NBCUniversal’s identification number within the framework is 1246."
https://www.nbcuniversal.com/privacy/cookies#accordionheader2,No Specific Heading,You can also opt out of some of the advertising providers we use by visiting their opt-out pages:
https://www.nbcuniversal.com/privacy/cookies#accordionheader2,No Specific Heading,"These are examples of our advertising providers and this is not an exhaustive list. In addition, we are not responsible for the effectiveness of any of these providers’ opt-out mechanisms."
https://www.nbcuniversal.com/privacy/cookies#accordionheader2,No Specific Heading,"After you opt out, you will still see advertisements, but they may not be as relevant to you."
https://www.nbcuniversal.com/privacy/cookies#accordionheader2,No Specific Heading,"Mobile Settings:You may manage the collection of information for interest-based advertising purposes in mobile apps via the device’s settings, including managing the collection of location data. To opt out of mobile ad tracking from Nielsen or other third parties, you can do so by selecting the “Limit Ad Tracking” (for iOS devices) or “Opt out of Ads Personalization” (for Android devices) options in your device settings."
https://www.nbcuniversal.com/privacy/cookies#accordionheader2,No Specific Heading,"Connected Devices:For connected devices, such as smart TVs or streaming devices, you should review the device’s settings and select the option that allows you to disable automatic content recognition or ad tracking.  Typically, to opt out, such devices require you to select options like “limit ad tracking” or to disable options such as “interest-based advertising,” “interactive TV,” or “smart interactivity”.  These settings vary by device type."
https://www.nbcuniversal.com/privacy/cookies#accordionheader2,No Specific Heading,"Cross-Device Tracking:If you would like to opt out of our browser-based cross-device tracking for advertising purposes, you may do so by using the various methods described above.  You must opt out separately on each device and each browser that you use. For more information about cross-device matching, please visit theNetwork Advertising Initiativeor theDigital Advertising Alliance. If you opt out of cross-device tracking for advertising purposes, we may still conduct cross-device tracking for other purposes, such as analytics."
https://www.nbcuniversal.com/privacy/cookies#accordionheader2,No Specific Heading,"Consequences of Deactivation of Cookies:If you disable or remove Cookies, some parts of the Services may not function properly. Information may still be collected and used for other purposes, such as research, online services analytics or internal operations, and to remember your opt-out preferences."
https://www.nbcuniversal.com/privacy/cookies#accordionheader2,No Specific Heading,"For inquiries about this Cookies Notice, please contact us at[email protected]or Chief Privacy Officer, NBCUniversal Legal Department, 30 Rockefeller Plaza, New York, NY 10112, US."
https://www.nbcuniversal.com/privacy/cookies#accordionheader2,No Specific Heading,"For inquiries from users who reside in the European Economic Area, the United Kingdom or Switzerland, please contact us at[email protected]or Privacy, Legal Department, Central Saint Giles, St Giles High Street, London, WC2H 8NU, UK"
https://www.nbcuniversal.com/privacy/cookies#accordionheader2,No Specific Heading,This Notice may be revised occasionally and in accordance with legal requirements. Please revisit this Cookie Notice regularly to stay informed about our and our analytic and advertising partners’ use of Cookies.
https://www.nbcuniversal.com/privacy/cookies#accordionheader2,No Specific Heading,Follow us on LinkedInFollow us on TwitterLike us on Facebookinstagram
https://www.nbcuniversal.com/privacy/cookies#accordionheader2,No Specific Heading,"© 2025 NBCUNIVERSAL MEDIA, LLC."
https://www.nbcuniversal.com/privacy,No Specific Heading,"This Privacy Policy explains how NBCUniversal and its affiliates (“NBCUniversal Affiliates”) (collectively “we” or “us”) collect, use, and share information from or about you when you use our websites, downloadable applications, browser extensions, interactive TV applications, voice-activated skills, other digital services, connected devices such as theme-park devices, and off-line services that link to this policy,  or if you engage in business with us (“NBCUniversal ServicesorServices”)."
https://www.nbcuniversal.com/privacy,No Specific Heading,This Privacy Policy applies to the NBCUniversal Services throughout the world. Any additional privacy terms that relate to specific NBCUniversal products or services should be read in conjunction with this Policy.
https://www.nbcuniversal.com/privacy,No Specific Heading,"As one of the world’s leading media and entertainment companies, we offer NBCUniversal Services through a wide range of businesses and under many different brands. The data controller of your personal information will be the NBCUniversal company which provides services to you or does business with you. You can find out more information about NBCUniversal, including a list of our NBCUniversal Affiliates,here."
https://www.nbcuniversal.com/privacy,No Specific Heading,"PLEASE READ THIS PRIVACY POLICY CAREFULLY TO UNDERSTAND HOW WE HANDLE YOUR INFORMATION. BY USING THE SERVICES, YOU ACKNOWLEDGE YOU HAVE READ AND UNDERSTAND THE PRIVACY POLICY AND THAT WE WILL COLLECT, USE AND SHARE YOUR INFORMATION AS SET FORTH BELOW."
https://www.nbcuniversal.com/privacy,No Specific Heading,"The tables below explain the categories of information we collect and the purposes for which we use them.  Each NBCUniversal Service’s collection and use may vary. Please note that we may use any or all of this information to comply with the law, detect or prevent fraud, for safety and security purposes, and to defend our legal rights. Further detail about each of the purposes is set out in the “Additional Information on Purposes” table below."
https://www.nbcuniversal.com/privacy,No Specific Heading,Contact and account registration information
https://www.nbcuniversal.com/privacy,No Specific Heading,"For example: name, email, postal address, telephone number, account username and password, business contact information, and any information you may provide to us at an event or in person."
https://www.nbcuniversal.com/privacy,No Specific Heading,"Identification information, and demographics, and interests"
https://www.nbcuniversal.com/privacy,No Specific Heading,"For example: as permitted by law, date of birth, race*, ethnicity*, gender, interests, lifestyle information, school and sports information, photos, social media credentials, including identification information about friends, contacts or referrals you provide."
